Fe1,Fe2,Fe3,Fe4,Fe5,Fe6,Fe7,Fe8,Fe9,Fe10,Fe11,Fe12,Target
13.925822269904945,-9.69236892454165,3.753776146737433,1.327168453875383,2.9755341624165936,-7.993735193178593,-0.5753048924247999,-7.07183759624253,-8.51176825527089,-1.6507433133389269,-2.7216068723752938,-5.4121304218338215,0.0
14.055518571869705,-8.598111855448352,-0.3832196572630618,-7.007748066741584,-1.833112120351136,-7.642512398735048,4.104115156288147,-0.7132020930181557,-4.82646004923962,-2.5949678886069485,-5.88891916156037,-5.624817161065433,1.0
13.864093769192422,-8.834996671474876,1.500128843156974,-7.639205482369639,2.511518576639838,-0.7711408492852412,4.45137227172932,-5.286776248910519,-12.323967651657489,-8.869541830872953,-5.942759319116839,-6.046688126827747,2.0
14.147139736006105,-8.770025740963247,2.766290715802244,-7.52864559787253,-3.671170933608752,-10.579631146469383,1.028020937669121,-1.223803173772806,-4.780218943904034,-0.33683000614363784,0.4873145193820158,-3.639368155972125,3.0
12.662123926620607,-21.488978025914346,-4.017698770808004,-10.28652450716454,-3.5376870818456525,-6.191113836131621,2.452088811087489,-0.0022516012775110924,-2.0345077175355346,-1.5157112936039332,0.14574057959454662,0.6185330644583976,4.0
14.443147633350794,-7.347399268321936,0.3255477509503066,-6.2120404684654815,1.091953761517526,-8.25023437990136,3.856217577877626,0.6553083873643207,-7.771474288900549,-4.63212621900628,-2.7268056667267944,-2.9533504652445,5.0
14.488744874700055,-26.43005744071466,-5.613101947335162,-3.064176626821306,4.2585473393040525,-7.370087061263304,3.7050198263177836,2.5721140691208464,-5.976996018768232,-5.400175470196246,-1.0129896045233215,-0.6579132211004171,6.0
13.860042364494214,-17.552820583230407,-6.357278973763872,-5.7706548245935885,5.332191301456836,-7.1437503906041275,1.9413739710426208,-1.0425691964587491,-6.6230509443689645,-4.6241347620724955,-2.034856299739392,1.0544030283978596,7.0
12.515548700937526,-19.391260924082857,-3.1989477257369714,-7.848074797115268,0.21516727900115554,-3.5790372434269995,4.5355294362364695,-1.8886825947346029,-7.30959640248591,-4.392101611211147,-2.7621315131997988,-4.0290650684184985,8.0
14.824173071817714,-12.688847166773913,-2.554576425050662,-10.400692371190793,1.6746762916666809,-3.3617081601289636,3.7284882159961854,-0.7049068950512983,-7.783961816336937,-5.7754046765675975,-4.891945899864169,-4.254270409752676,9.0
18.02510339604728,-18.068895478762407,-1.596342545044758,-3.5786505578797967,-0.9500867950634928,-9.921390717678236,0.023553244303927967,-4.4490260950530285,-8.481821287692888,-3.759293738765064,-1.8710415789561599,-0.9345634626493148,0.0
11.477147306534462,-20.034510943256397,-5.2301173506518,-6.515918000895272,3.1077161411567085,-3.8320761969417165,1.8455644601046293,-2.1271024993047023,-2.1270858941487534,-0.08163791978415147,-0.817175631489255,-3.3759865362010952,1.0
7.5168852784295295,-14.062627362858874,-8.39615201704263,-7.082749619007744,3.636165532724023,-3.1498597064501275,5.122832175226455,-0.4809882091812194,-2.5789376763172402,0.930882288744174,-2.709488169906856,-3.9548435539921654,2.0
8.199848088434662,-12.168977844561935,-9.266058218052256,-9.446504587698207,0.3863324602320027,-4.070979650903412,7.342198639370753,-2.253853184736601,-4.916037178751577,5.005534145933621,0.6788996500013667,-2.9794591571350506,3.0
8.143589027767769,-14.762460523399513,-8.199496128079923,-9.728528982964225,-1.2193289273522618,-7.578167244424843,3.161020172946308,-1.7466809043627909,-4.995864324346479,-0.5333575535805825,-2.076652159355336,-2.532872188751825,4.0
9.30595536347632,-8.74335998075494,-13.622528305979765,-10.179767897649057,-0.7845503606154598,-6.914152550033751,11.518306441224553,1.6189565197264884,-3.647514470751851,7.385260948112744,-0.23777722880530186,-4.745844087400698,5.0
8.217240651109227,-13.35439157574076,-9.859049228090653,-9.785275325510737,0.9686049008944996,-0.3800398613721577,12.258573660042211,3.622804506798548,-3.974407626681187,-1.9201392368714087,-1.8283249811405409,-1.9145472793589369,6.0
8.642409510134755,-7.8819897569435176,-12.912854444775071,-19.003404960035006,-4.4190053704995576,-2.338596510550164,12.396759663082811,2.852824243924067,-5.048900104095777,1.268271264383006,-4.1101442475947705,-4.967428780698276,7.0
9.476175972878938,-6.625138238275071,-13.599998922345351,-17.632289315739197,-6.260305744417268,-4.509939988939059,14.56351061872899,-0.0073848636477470185,-8.88911455937168,2.748075672298356,-2.7178688132700954,-6.2715676551246275,8.0
9.80628693548179,-10.296012977904988,-19.54946689586733,-13.050677054841561,-0.8818595606408679,-4.885503485577367,14.12522272289005,-0.7943146399193693,-5.03000614639642,7.413139995997544,-5.799098172418572,-6.688583772634632,9.0
10.148152705730972,-24.481059288809966,-1.4758774811704698,-5.274320832518482,0.4789894443630785,-6.866539436462532,0.02575381369500585,-4.477361179916637,-5.597407387119627,-0.8842340795928764,-0.7013804575453263,-2.4735813215925404,0.0
10.217274179730053,-23.53990758116875,-2.584975144706491,-7.242915980636983,-0.17355789442805133,-5.330755917570092,2.178920248055142,1.7458752115319307,1.0345572419197642,2.5248482826830716,0.8390568709996616,-2.923962366412409,1.0
10.657079464489758,-18.674642383109358,-1.0387333541468384,-2.9290695683188166,3.7951762113039416,-3.658666182551945,4.012198354939627,-1.3685306190295723,-4.067662283903596,-0.7882222151999827,-2.192762467657388,-4.376285324814583,2.0
10.420641859694044,-22.879003627285343,-3.024357084373344,-8.222600341402936,-1.568337330742806,-9.408834533768797,-3.178221761764612,-2.228171716456302,0.9694618965787886,4.828690820715913,3.3407548934229947,-1.1010169429356291,3.0
10.257668402768036,-24.033427007418073,-7.329954177530991,-10.628269530323813,-2.294174325398255,-8.749283889313286,2.0542354124292714,2.1975390989830523,-1.138129916222959,0.8864366062651371,2.5624817026283155,1.2426044044842477,4.0
11.69043960039037,-23.272073742075964,-6.348470637317575,-7.279984501273242,0.09761408387039656,-8.042895604185391,1.7533988745740337,0.11272012940481987,-3.2863837805128147,-0.07826188698822575,2.7812473223363523,1.1501506811190108,5.0
12.079272514353313,-27.668286884784287,-10.992720416867273,0.07019102678595501,0.389992818573915,-10.259524766688976,7.6718567472560215,-1.2281669039056848,-5.825343127787013,2.7272868871331943,1.1044581041263204,1.4844226045524789,6.0
10.225805808886923,-24.30498382593419,-7.238057122425218,-8.200297047341843,-1.5563547264288518,-8.917265174955519,2.310460472213736,-1.919319227668184,-6.228781021462793,-0.6784176052314265,2.43002364897283,2.4774905162740817,7.0
11.177548792331027,-24.548257831761145,-3.9346996736569047,-3.68356225206653,1.758707990699523,-5.065348119556886,3.3665930046090784,-3.999583387529885,-5.418307775907215,1.4855150669542259,1.4363274314726282,-0.2478473254219487,8.0
11.032977366239168,-19.448332820996306,-7.211533214103831,-5.969336524425413,1.2756673989530416,-5.983336139101563,5.445603525536458,-2.185161722278033,-4.902995149557774,2.005074896925503,0.7172483333343074,0.5282127952500144,9.0
14.884526327242167,-16.54251667295444,-2.1245398029320888,0.0013893453075552126,10.030098946027024,-5.330085047360633,0.05495848216950573,6.040130592191848,-4.461343280296156,3.5042723519203376,2.213464302661832,-1.065297505831698,0.0
15.162784164044604,-17.03174669150805,-4.3502378309556216,-2.741847015204264,7.106349111868522,-6.835232228043576,3.1436765417527126,12.143139967598445,2.0458725855013404,5.9126415129908025,2.7184472880573005,-2.0067996414609577,1.0
14.238844934542186,-4.194034892135381,-1.1935394564015729,-4.4162576256833805,0.9723295418266366,-11.693248944259036,9.814816416073695,19.647093637375885,10.689612720822833,4.1506499886404615,-4.135438416458016,-10.983585264918306,2.0
15.887144266775179,-17.077901543228414,-1.0328514127663684,1.5574849908226236,8.008178731793228,-8.965224102119851,2.437287984418018,9.324851922514132,3.4512076445544486,5.626636500609756,4.439914176426375,-3.558360002534456,3.0
14.877045579280304,-18.198511368712552,-1.0506570562185087,-1.4634020307923783,3.893560235421501,-8.080550818741804,3.031844680060169,7.424169638017357,4.483439641714472,2.52070416285632,1.1622194057953423,-1.901171277902509,4.0
16.235247936340468,-20.841736127209003,-1.788903239125345,1.7246273880801242,5.340211344521367,-6.400296505371924,1.7162011164722335,3.6702932875469374,2.8007558264428787,4.80840981300216,4.191987794035216,-0.8471732202954934,5.0
16.581010255222772,-21.52783904271119,-9.274263930036284,10.336607901447248,4.750392474951753,-14.603996625988467,5.960889979714652,7.2671136638481055,-0.7799702401778146,2.844627929673256,5.0792465398519,-2.6079653669112823,6.0
15.241185567177114,-21.693684538898662,-2.264676807236497,3.957946049881385,3.435737016675537,-8.671124207790848,5.141353004580637,4.89950308618831,-0.7112234555751252,3.0249133890678133,4.042980603643718,-0.5385358577592919,7.0
14.827052687317185,-19.363837273978085,1.767529829832002,1.8530055914597463,8.499102071266206,-4.056199722441575,1.397293220035072,2.6008269432653783,0.9034249080517458,3.6264313534692825,3.3627190219238545,-2.7621814270738434,8.0
15.691092273046488,-20.09550772754033,-1.4410013831961692,-1.2455402205474022,4.263763820792573,-7.408275945824213,1.6922865588583722,3.8083603746684718,3.4620591404992336,5.536773084904188,5.0011481154481086,-0.2395748027600821,9.0
15.51530409011888,-15.42178291310958,0.9444295822730404,2.77812636940469,11.24974256683906,-2.387660848785864,2.5044450923281008,7.11140298896937,0.4930431429373488,8.459950616081734,5.375600475408575,1.0666115705405337,0.0
14.709582790165337,-18.07781569186795,-0.9797807159533858,-1.7554414139355672,8.901076076495535,-2.1795593906581003,2.9381025777547447,10.119652955789112,4.999072188240203,10.661808993277193,7.323166840836041,1.7758863182961762,1.0
14.20566713803906,-15.64587994356585,1.5939762431101645,2.850772458426543,11.769509291142795,-0.02300868208657212,5.092366678590651,6.776343295171063,-0.10278618018293208,6.33899196239083,1.112050208568043,-0.8947778542663154,2.0
15.263264909084835,-16.714901613928742,-0.8876253407187598,0.8262706857811435,8.726804396829447,-5.525201498523238,0.5446543092483427,8.372416365741508,5.4330701995128265,12.001074171556914,7.027407300229888,1.0881894037304791,3.0
14.84807576331875,-16.918788730305412,-4.656560743360125,0.6614138736179903,9.475760598235796,-4.943536940623062,4.296954657823785,9.02835642566625,2.0481883618765866,6.879975620944978,4.746626050477404,2.8310600763672675,4.0
16.84677559345,-19.866594747831886,-3.6843694158864726,1.503781106798839,9.427679659285037,-2.8568500522232667,4.579653449248107,8.3712315408183,1.3974393711452913,8.079619213332327,5.284207078001804,1.189224491968769,5.0
17.39482164344384,-19.453394499316104,-8.625035396100104,12.697293055808851,10.026884659399666,-8.021581273766083,9.631761679972477,7.055503174644919,-1.467250829322641,9.769911740038069,3.705043286155186,-0.6135458283569034,6.0
16.055917480490642,-19.164675660491177,-6.5696207778258096,4.4213772905205095,11.073974114389268,-5.975458119085549,4.263881211550175,8.848238701843409,0.19442751703893169,6.186165711403548,4.034603295922884,2.1267752460497364,7.0
15.484022905760932,-17.581375619731006,-1.829351232756487,2.0323427124993514,13.939701571129902,0.2812566088296109,3.444714506188576,6.320963912884027,-0.8869106566772191,6.045460138916652,3.974190938477301,0.7381712443653177,8.0
15.607359951997713,-13.533157734636502,-4.06206103254251,2.2926875475215693,13.624370250849367,-3.2515515463299764,4.07129781709615,10.28392243845649,0.03963037133807146,4.445035393141978,3.4836362776907333,2.252675753747136,9.0
15.361478609335064,-16.359151289928686,0.27457370443671697,2.3492525755893814,9.618023887210596,-4.851941229213965,0.3630489459564789,5.939489665227272,-0.2338831071234459,6.265090649087696,4.0276821852812565,-0.9179294742768638,0.0
15.526778661369894,-20.38110715152356,-1.4499297956603971,-1.8087515037291724,8.31054697869215,-3.4818842672708485,1.3306383098815135,9.310738096322604,4.383336309994316,9.5145638064999,5.670091074825801,0.29351643789878273,1.0
15.45477384707186,-19.398571462472614,0.4801083888453299,-0.15636416940573092,10.716499735582927,-1.7148750739708032,1.1689433967402632,8.962360293276644,2.8572492469067683,6.597005596746513,3.712815613714096,-0.4274408501969669,2.0
15.334668921213698,-17.982555970416133,-2.122185813948641,-2.0015086970443234,7.900407181549313,-6.467415250341247,-1.5393175616202182,8.785770076331428,5.589439834599488,11.902248534772045,6.736436180808994,0.15674832206048833,3.0
15.50688095056043,-18.805613177794594,-3.2670560323969977,-1.0178616133471563,7.9961889381305316,-5.075853035412669,2.0220235123705383,9.235405181621957,1.6017163741786051,7.505020356506575,5.470342749949144,0.7617555268612464,4.0
17.078934954599614,-20.586221752657465,-4.419651221109159,1.7782379897456713,8.484248578821873,-4.805971317614667,3.45983908489553,7.340604966833942,0.686887653414111,8.38816425836826,5.966493527519356,1.6926416606647423,5.0
16.525215946254175,-21.37542793496452,-9.779665903816646,7.270832213893613,8.464370110637457,-9.925907158080348,6.284639678990227,7.889414229321991,-1.8044949424449384,9.24317629554865,4.227337977431845,-1.7950187746403774,6.0
15.739025566505001,-19.881531120816323,-5.6622940831342445,1.1251684591153115,6.400151271014504,-6.781772492545465,4.992917685143472,7.0775580280670045,-2.880880119708442,6.2967585640089245,5.2419745659904216,1.6174558474621383,7.0
15.045275552672686,-19.58313227514568,-6.42557396449096,0.5853381551947836,10.129777969622221,-3.6568813591764218,5.788809264739183,12.458560947692694,-0.7024902245448912,4.647915944209258,-2.5966888744503587,-4.363413753018827,8.0
15.756636260519253,-18.91542441342704,-4.655316627168215,-2.4734144394745745,7.722104273985003,-5.723798551835227,1.0502709321066177,7.796968207783498,0.7895550404454166,5.586031700268893,4.770347418585566,2.3492081780013967,9.0
14.839243820069408,-15.940538592790395,-0.5959849315209756,1.914707485273912,8.928646987654028,-5.138776512704249,1.0050875813239413,5.237577401590446,-1.9449515373573087,5.867253460468633,4.209058608817561,-1.0795234728692744,0.0
15.53298386772267,-20.55603749466788,-4.904346704178506,-3.7462519661172826,6.17069247213946,-3.6356839818620803,4.822951488597257,16.136852912535645,5.699249729665195,6.634633096431929,-1.068932269569394,-3.5038262310102044,1.0
14.55257624748885,-15.996274450208723,-4.610120949410359,-0.16762453978991132,11.629907697970527,-3.242791859897732,2.596242367477376,9.46718858857912,-2.1926550790436585,6.030711877375348,1.8221641323640816,-2.080575168702804,2.0
16.828840289421574,-14.144549050150573,-10.030424479211351,0.5484157220073222,12.229039017056296,-11.452807537615593,-1.8101532655109585,12.386553033307454,-4.041538615989753,7.813425817803378,2.438666334205022,-1.9442948297751608,3.0
14.869691243789273,-18.184597866918022,-7.462479500739776,-2.0718192236804374,7.524648836426836,-6.6750970711986914,2.693657980941092,10.467345142987547,-0.7151252341912439,8.095953853980992,6.353478945928284,0.0005209799576799066,4.0
16.218996983350173,-20.038721946447907,-6.4308476968746175,-0.5611267784286575,8.083368575712154,-4.937298600041211,3.3352803430088387,9.352597132815257,-0.9152685719935488,7.992857052983147,7.354286840308207,1.2116721021823484,5.0
16.430788600541128,-20.685855642060524,-10.211941749888902,5.793286338567497,10.73221445602067,-9.145889451834524,5.029973537747451,10.626017056194062,-4.539181798239486,7.18506478581246,8.197806845872254,-1.955991319361691,6.0
15.120898304855304,-18.994693441964763,-7.7373357907409765,0.0001021519470329365,9.087429116828227,-6.222615856933796,4.641283455382858,9.388854793222773,-5.071323462904005,5.104897085132801,6.769642973211107,0.31380510911795906,7.0
14.681849194523167,-19.438350167422108,-4.090607764388976,-0.20340129115935893,11.292561840899591,-1.821911868417339,3.0056115991297907,8.668007858911144,-0.8939804488836894,8.036126771556528,6.321810256521371,-0.1535569941198423,8.0
15.948939928006892,-19.058489564164386,-11.668918402987066,-3.2008745012840656,6.946562792929889,-4.137247771169919,3.8256878306749935,14.735987827922456,-0.971579353456624,3.5023304043108467,-5.200528238939581,-5.720910184933861,9.0
15.006268133065207,-18.488815013275694,-2.9014501337078102,-0.20825755973582952,9.164046343042383,-2.7176487737092696,4.680310681192147,12.502707171068199,0.5745376356707309,6.1561230692766475,-2.529080556670145,-4.814270251043738,0.0
15.402477149465975,-20.847442981791968,-1.9308180583406829,-2.5039530829371768,7.7532811511986255,-2.3312663348024234,1.7971505680264608,8.575758588794095,3.096155336405217,8.204689966373639,6.235734973245474,0.9706182149158484,1.0
14.05996835546546,-17.881872999614167,-0.36463093375650224,-1.0939550112015741,9.485788621221207,-1.1652012252390458,2.046773200444889,6.80136270581421,0.4945510754128061,4.883806987731716,2.53717057811628,-0.368926432237526,2.0
14.848329864344466,-19.710401864970176,-3.432171121220461,-3.2486149333744065,6.262045468560668,-5.87479705263224,-0.16674092024714587,8.202731911665426,3.4136640497855844,8.707796381852772,5.9649134869804525,1.320155104472137,3.0
14.535596902549331,-19.224850722654764,-7.6028727277471875,-4.357772188281493,7.2213893535628255,-3.990034825332576,4.8520826538669874,14.491815635517455,0.6814215302525326,4.5266816409228285,-3.2552836944812635,-3.427605960988587,4.0
16.286202335140064,-20.934755244463748,-5.489453343895245,-0.6264473961584381,7.386076435419482,-4.408283055686115,2.9236591837421333,6.554334582958782,0.1664395796091626,7.7837739515941085,5.5173186345983325,2.087006052214659,5.0
16.7529025562475,-21.424006609071288,-8.674315551439905,5.508034488634027,9.116680219916967,-7.201041817862063,5.616385136621085,8.171292838585668,-2.0671096762419565,6.9857811123991205,6.139812868583424,1.2325726172300655,6.0
14.75956577034691,-19.5492523472825,-5.4319896399645975,0.1421250871079507,7.481251555165478,-5.115617993811383,4.784284146054343,7.338283291732616,-2.8900104254619503,5.026215283586651,6.306102704207523,3.5104292514639615,7.0
15.281265355200016,-18.82350667100959,-3.412627052029892,-0.14515272635972834,11.485215775253446,-1.6003864775089762,2.6130318112315885,5.575514587468734,-2.8610890247254006,4.631197601416652,3.8860176908227193,1.5554230140555334,8.0
15.746124052788716,-18.41888806208457,-8.962563016275665,-0.3020495949435778,10.47091066910819,-6.75188216669551,1.3932186561270854,9.107215480943957,-1.1869303495202592,2.8579359633382864,4.022447639315331,1.9697394751897832,9.0
14.176096996797273,-18.57302881098108,5.047212082220982,5.130611366660652,8.623702100068195,-4.777742497891122,1.7087242312386342,3.7120145005856133,3.5398131302726505,7.614146164421058,5.653214725324996,0.9194553786497919,0.0
14.25352074043596,-20.8295434837941,6.5502921743595275,0.4324759820791136,6.597720226672072,-1.0364072586424582,2.744145775954008,7.979067613072718,10.303542391065305,8.888287845278287,5.555560721832758,0.4656672169283394,1.0
14.171327553370487,-19.933026913554365,7.959244479102027,1.4431119840812647,7.399791738007504,-0.6390549775173983,1.161630978081935,4.324053359412648,6.989037459609847,6.470594523593088,5.173833600239486,1.0963207915016469,2.0
14.489682328908374,-19.876573992376766,6.596149225861505,2.2142659625508383,6.367624663839242,-6.3920317076072095,-1.4623567256565022,6.461654215518942,9.168055411312007,9.652675894098396,7.6761563923316745,1.5582754423858258,3.0
14.550940339186628,-20.60899604063744,4.262720002676366,1.7452671211683346,6.512706984337116,-5.9371273673947575,1.4928898992812292,7.325963556993723,5.9338633240058885,5.8807293661017725,6.778586812286108,2.4245632533420687,4.0
16.01756572100973,-21.752651853555843,4.031531938789242,3.647314361865511,6.818871258892603,-4.6988460469486295,2.7825976472859764,5.875060756220834,5.318999722312261,7.325588257950341,7.977152096664327,4.2614035684932725,5.0
16.473966831153902,-22.770787796183576,-0.9932733510895888,10.381982008868144,6.012549140637749,-9.862428794223687,5.861284885148269,7.408764353768515,2.5170692341253287,6.8437457609638965,8.233452959560895,1.2834911319703386,6.0
14.464363850702501,-20.91883515007502,0.9006187011219471,5.418252777735616,4.616769377906758,-9.803661192512378,3.686050288931315,4.131156074631266,-0.6819079857061762,3.832072952601057,6.816503747771889,2.624077913959175,7.0
15.276068579611952,-21.04760772143666,4.416772408415214,2.760452307444247,7.9729588355521885,-3.0186761311460737,2.6869522267191757,5.22420570600539,2.823859971245429,4.499478112593967,5.295997742988277,0.3685916896693776,8.0
15.219265443450873,-20.084690189336953,2.359669049304219,0.8404094473723975,7.028333894225781,-3.715037585136177,0.7353923251538633,5.613730776274849,4.432674042732002,2.3360667550480256,5.078508107901775,4.385267900246873,9.0
14.704195988730776,-17.08614190237162,9.314618458536893,5.4549325435993214,7.484839273586693,-3.846414798541752,1.558752349651075,3.9327894904842298,4.902426932786824,7.1392692045389055,5.8580941257813715,0.8757227234997788,0.0
15.588080459999752,-22.65152587596167,7.606514431345353,1.5099922432955362,5.797859306895468,-2.8751567378062304,1.0923477459774082,7.278204096027126,8.958959525405819,7.871558563556415,6.8811072050978295,1.6117754628107293,1.0
14.242566783128725,-19.083883114554727,10.28296129273294,3.9984032163932897,8.266910258596727,-1.098431277870267,1.7485437446562684,4.8908052482925255,5.289735857389655,4.8330523243787535,3.574806139294727,0.04173405936419409,2.0
15.589927910673387,-20.14541873476165,3.907050121311252,2.9449450651843447,7.468000032577944,-7.473633249356839,0.5521372760393153,8.401878710842965,8.508231382948226,9.551470667513977,7.409816132188682,0.018871849839095282,3.0
14.94178734661212,-19.988036231822065,0.4367763368193331,2.4752760954753987,9.516588832488305,-6.4574810990829885,2.9336380060109697,8.482383253897632,4.727714090280463,6.290140878224868,5.49000249289986,0.22109878442860065,4.0
16.046640701996058,-22.80162094004879,5.516219954551752,3.8534476607769306,6.481658836558608,-4.846694561444059,1.999926894187113,6.459989036913083,6.66103299743182,7.7188643098298275,6.6909846654858125,1.413715601678352,5.0
16.253611694056307,-22.198985927846064,-1.19023702311041,8.73315755760759,8.816985267365368,-8.624814065976269,5.080260055520687,6.854726641889656,1.469398893515969,4.7519533923137525,5.4503270661456105,0.9243375277097254,6.0
14.919132970574895,-20.23587872262562,4.697460992505465,4.964017961515295,6.3989457559756255,-6.35784317200753,3.4723733451830543,5.474313097286898,2.7312583157146584,4.870881707508143,5.990162591685983,3.0346359486811485,7.0
15.300934014442706,-20.381890731386644,5.355073578332379,3.8431453533322513,10.515504567064161,-1.930700775632544,2.4388494045055067,5.53958714740988,3.0186907754178653,2.8359045063999218,4.6763808781192,0.7913947744340849,8.0
15.268353919972336,-13.248244903769796,-3.2246239689439222,-1.3453485935750915,7.362106329543918,-8.325980880950443,2.4152941257237406,11.172017365107482,3.0088457732868266,0.5990383120761881,4.9919185362737615,3.8663399549012185,9.0
14.580071483289132,-17.640256860826536,-5.7596506855308345,0.2660106672906604,9.483617292124947,-3.503821947367391,0.7491236229201804,5.781251316248501,-4.3487490607153125,8.055154788585147,3.5117499186280896,-2.117400402524751,0.0
15.658509061331149,-20.377554367222245,-7.201827922368696,-4.5015689072716265,7.962992826300107,-4.143715849340254,1.2062150696332274,10.593566977638293,-1.1993911595638946,9.147358523125922,2.7160164120850783,-1.980635754175468,1.0
15.171670634588487,-19.530951133565587,-6.08128655457165,-2.6865589713684663,10.801595675063298,-2.265296574135508,1.7623536760520644,8.842459237734928,-4.7619910577421365,6.238731855643313,1.1083609904262628,-3.1810222585774253,2.0
15.032657301349035,-18.42060609682547,-6.875172433039952,-2.5234347913787336,9.027111247968255,-6.462925868512516,-0.9790820015612396,10.567794433567457,-1.1622181715116695,11.91775399872494,6.359965167440354,-0.8162107565178268,3.0
15.692916287383534,-19.065995970789995,-9.615549496057303,-2.7495799704454105,9.054985773852922,-5.3759926184506925,1.3087284218159274,9.576367441103232,-3.558735304035688,10.312232227412883,5.5104933993903185,-0.9629812923172492,4.0
16.978820395979312,-21.404112548108877,-8.109205394898241,-0.7149646008586287,9.777333883890092,-3.864399274824743,3.400070717122708,9.1244520375359,-3.1523697039849847,8.510818464975785,3.738211163338387,-1.1759836221190536,5.0
16.71177971219485,-21.702251545147323,-11.605736652340624,5.710895580129769,9.836376042899005,-8.49826915920465,5.635908387685364,8.317440961481015,-7.402873897626092,9.210915586200477,4.461800878484111,-3.2173929702056783,6.0
15.762748900306375,-20.22605897162465,-9.661724343149046,0.5577027844428725,8.737534857096513,-6.5071787952562365,2.7027047713994294,7.549798720506892,-7.3149553276511465,6.913773991456552,3.9644343778248095,-1.4502292232657037,7.0
15.427783950869856,-19.97021305174805,-8.461312595599393,-1.1765156457895984,10.981538435512206,-3.4556079639071076,1.3936853364916664,8.15729783199949,-6.561674977275094,6.599937510621282,2.7863093437644046,-2.2853584202537345,8.0
16.391770752544147,-20.21514130326704,-10.399002226792387,-3.1936327600532697,9.506831734182224,-6.112855996216504,0.4682845416605242,9.280202181187304,-4.169646958716172,7.864437748961579,3.6545381616869546,-0.6354448370653107,9.0
14.480852494221065,-17.848674484552642,2.598782509031901,5.261364272297387,11.409006777693513,-6.279268475046173,-1.3958177669046643,5.7604262746028345,1.0083158447975544,3.4295094341973664,5.135984632960984,-0.25036654135942565,0.0
15.090694735565592,-20.529864286295744,2.3494912218733845,0.5968488780801663,7.916839600811857,-4.154877204398616,0.6291190947916525,8.107148318005228,5.9436633741173575,6.589239768539404,5.0871352392689335,-0.3535225269083557,1.0
14.434918677297876,-18.59916096964897,1.8267626610715624,2.5713335113347235,11.223517004487316,-2.710489991041031,0.4834614407209198,4.980090417223312,1.6276904713717182,3.740118874743947,1.9833172888119608,-2.1844467298271644,2.0
14.762578668639412,-18.06776744633082,-0.2635731040899119,0.5208466373322814,8.818386909290608,-6.872046612973187,-2.984128735752089,5.250470390252977,6.3033168319189965,9.635473956480773,5.656025572344003,-1.592055480944646,3.0
14.376517463945925,-18.324006580281967,-3.294553970582712,-1.8073196060396828,8.204813067133022,-4.993827035058222,0.4301436293181067,5.761502750682256,2.5481864704298154,3.8594470036731217,2.218412699654834,1.8382342443010429,4.0
